file_key,rep,combo_idx,amp,cutoff0,cutoff1,numValid,eps_ratio,swer,errors,gt_syllables,num_intervals,hit_rate,eff_rate,error
02-2,(none),23,2.0,0,5400,5000,0.06,0.016129,4,248,127,0.9719,0.9556,
02-3,(none),1,1.01,0,5400,5000,0.04,0.00885,2,226,113,0.9926,0.9368,
02-3,(none),1,1.01,0,5400,5000,0.04,0.00885,2,226,113,0.9926,0.9368,
02-3,(none),2,1.01,0,5400,5000,0.06,0.00885,2,226,113,0.9926,0.937,
02-3,(none),2,1.01,0,5400,5000,0.06,0.00885,2,226,113,0.9926,0.937,
02-3,(none),3,1.1,0,5400,5000,0.02,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),3,1.1,0,5400,5000,0.02,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),4,1.1,0,5400,5000,0.04,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),4,1.1,0,5400,5000,0.04,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),5,1.1,0,5400,5000,0.06,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),5,1.1,0,5400,5000,0.06,0.017699,4,226,113,0.9907,0.9583,
02-3,(none),6,1.2,0,5400,5000,0.02,0.013274,3,226,113,0.9871,0.976,
02-3,(none),6,1.2,0,5400,5000,0.02,0.022124,5,226,113,0.9871,0.976,
02-3,(none),7,1.2,0,5400,5000,0.04,0.013274,3,226,113,0.9871,0.976,
02-3,(none),7,1.2,0,5400,5000,0.04,0.017699,4,226,113,0.9871,0.976,
02-3,(none),8,1.2,0,5400,5000,0.06,0.022124,5,226,113,0.9869,0.976,
02-3,(none),8,1.2,0,5400,5000,0.06,0.017699,4,226,113,0.9869,0.976,
02-3,(none),9,1.3,0,5400,5000,0.02,0.017699,4,226,113,0.9843,0.9817,
02-3,(none),9,1.3,0,5400,5000,0.02,0.017699,4,226,113,0.9843,0.9817,
02-3,(none),10,1.3,0,5400,5000,0.04,0.017699,4,226,113,0.9842,0.9814,
02-3,(none),10,1.3,0,5400,5000,0.04,0.013274,3,226,113,0.9842,0.9814,
02-3,(none),11,1.3,0,5400,5000,0.06,0.013274,3,226,113,0.9836,0.9815,
02-3,(none),11,1.3,0,5400,5000,0.06,0.017699,4,226,113,0.9836,0.9815,
02-3,(none),12,1.4,0,5400,5000,0.02,0.017699,4,226,113,0.9804,0.9602,
02-3,(none),12,1.4,0,5400,5000,0.02,0.022124,5,226,113,0.9804,0.9602,
02-3,(none),13,1.4,0,5400,5000,0.04,0.013274,3,226,113,0.9804,0.9839,
02-3,(none),13,1.4,0,5400,5000,0.04,0.013274,3,226,113,0.9804,0.9839,
02-3,(none),14,1.4,0,5400,5000,0.06,0.013274,3,226,113,0.9799,0.984,
02-3,(none),14,1.4,0,5400,5000,0.06,0.013274,3,226,113,0.9799,0.984,
02-3,(none),15,1.5,0,5400,5000,0.02,0.022124,5,226,113,0.9778,0.9652,
02-3,(none),15,1.5,0,5400,5000,0.02,0.022124,5,226,113,0.9778,0.9652,
02-3,(none),16,1.5,0,5400,5000,0.04,0.017699,4,226,113,0.9778,0.9883,
02-3,(none),16,1.5,0,5400,5000,0.04,0.017699,4,226,113,0.9778,0.9883,
02-3,(none),17,1.5,0,5400,5000,0.06,0.017699,4,226,113,0.9772,0.9884,
02-3,(none),17,1.5,0,5400,5000,0.06,0.017699,4,226,113,0.9772,0.9884,
02-3,(none),18,1.7,0,5400,5000,0.02,0.017699,4,226,113,0.9726,0.969,
02-3,(none),18,1.7,0,5400,5000,0.02,0.017699,4,226,113,0.9726,0.969,
02-3,(none),19,1.7,0,5400,5000,0.04,0.017699,4,226,113,0.9724,0.992,
02-3,(none),19,1.7,0,5400,5000,0.04,0.013274,3,226,113,0.9724,0.992,
02-3,(none),20,1.7,0,5400,5000,0.06,0.017699,4,226,113,0.9718,0.9921,
02-3,(none),20,1.7,0,5400,5000,0.06,0.013274,3,226,113,0.9718,0.9921,
02-3,(none),21,2.0,0,5400,5000,0.02,0.017699,4,226,113,0.9627,0.9378,
02-3,(none),21,2.0,0,5400,5000,0.02,0.017699,4,226,113,0.9627,0.9378,
02-3,(none),22,2.0,0,5400,5000,0.04,0.017699,4,226,113,0.9629,0.9567,
02-3,(none),22,2.0,0,5400,5000,0.04,0.017699,4,226,113,0.9629,0.9567,
02-3,(none),23,2.0,0,5400,5000,0.06,0.022124,5,226,113,0.9627,0.9567,
02-3,(none),23,2.0,0,5400,5000,0.06,0.017699,4,226,113,0.9627,0.9567,
02-4,(none),0,1.01,0,5400,5000,0.02,0.014778,3,203,103,0.9932,0.9303,
02-4,(none),0,1.01,0,5400,5000,0.02,0.019704,4,203,103,0.9932,0.9303,
02-4,(none),1,1.01,0,5400,5000,0.04,0.019704,4,203,103,0.9932,0.9336,
02-4,(none),1,1.01,0,5400,5000,0.04,0.019704,4,203,103,0.9932,0.9336,
02-4,(none),2,1.01,0,5400,5000,0.06,0.014778,3,203,103,0.993,0.9341,
02-4,(none),2,1.01,0,5400,5000,0.06,0.009852,2,203,103,0.993,0.9341,
02-4,(none),3,1.1,0,5400,5000,0.02,0.014778,3,203,103,0.989,0.9075,
02-4,(none),3,1.1,0,5400,5000,0.02,0.014778,3,203,103,0.989,0.9075,
02-4,(none),4,1.1,0,5400,5000,0.04,0.009852,2,203,103,0.989,0.9584,
02-4,(none),5,1.1,0,5400,5000,0.06,0.014778,3,203,103,0.9898,0.9564,
02-4,(none),4,1.1,0,5400,5000,0.04,0.009852,2,203,103,0.989,0.9584,
02-4,(none),6,1.2,0,5400,5000,0.02,0.014778,3,203,103,0.9856,0.9196,
02-4,(none),5,1.1,0,5400,5000,0.06,0.014778,3,203,103,0.9898,0.9564,
02-4,(none),7,1.2,0,5400,5000,0.04,0.009852,2,203,103,0.9856,0.972,
02-4,(none),6,1.2,0,5400,5000,0.02,0.014778,3,203,103,0.9856,0.9196,
02-4,(none),8,1.2,0,5400,5000,0.06,0.014778,3,203,103,0.9859,0.9704,
02-4,(none),7,1.2,0,5400,5000,0.04,0.009852,2,203,103,0.9856,0.972,
02-4,(none),9,1.3,0,5400,5000,0.02,0.009852,2,203,103,0.9832,0.9749,
02-4,(none),8,1.2,0,5400,5000,0.06,0.009852,2,203,103,0.9859,0.9704,
02-4,(none),10,1.3,0,5400,5000,0.04,0.009852,2,203,103,0.9832,0.9772,
02-4,(none),9,1.3,0,5400,5000,0.02,0.009852,2,203,103,0.9832,0.9749,
02-4,(none),11,1.3,0,5400,5000,0.06,0.009852,2,203,103,0.9832,0.9776,
02-4,(none),10,1.3,0,5400,5000,0.04,0.009852,2,203,103,0.9832,0.9772,
02-4,(none),12,1.4,0,5400,5000,0.02,0.014778,3,203,102,0.9795,0.9586,
02-4,(none),13,1.4,0,5400,5000,0.04,0.014778,3,203,103,0.9795,0.9657,
02-4,(none),11,1.3,0,5400,5000,0.06,0.009852,2,203,103,0.9832,0.9776,
02-4,(none),14,1.4,0,5400,5000,0.06,0.014778,3,203,103,0.9798,0.966,
02-4,(none),12,1.4,0,5400,5000,0.02,0.014778,3,203,102,0.9795,0.9586,
02-4,(none),15,1.5,0,5400,5000,0.02,0.014778,3,203,102,0.9771,0.9281,
02-4,(none),13,1.4,0,5400,5000,0.04,0.014778,3,203,103,0.9795,0.9657,
02-4,(none),16,1.5,0,5400,5000,0.04,0.009852,2,203,103,0.9768,0.9854,
02-4,(none),14,1.4,0,5400,5000,0.06,0.014778,3,203,103,0.9798,0.966,
02-4,(none),17,1.5,0,5400,5000,0.06,0.014778,3,203,103,0.9773,0.9855,
02-4,(none),15,1.5,0,5400,5000,0.02,0.014778,3,203,102,0.9771,0.9281,
02-4,(none),18,1.7,0,5400,5000,0.02,0.014778,3,203,102,0.9719,0.9297,
02-4,(none),19,1.7,0,5400,5000,0.04,0.014778,3,203,103,0.9716,0.9357,
02-4,(none),16,1.5,0,5400,5000,0.04,0.009852,2,203,103,0.9768,0.9854,
02-4,(none),20,1.7,0,5400,5000,0.06,0.014778,3,203,103,0.9718,0.9874,
02-4,(none),17,1.5,0,5400,5000,0.06,0.014778,3,203,103,0.9773,0.9855,
02-4,(none),21,2.0,0,5400,5000,0.02,0.009852,2,203,103,0.9653,0.989,
02-4,(none),18,1.7,0,5400,5000,0.02,0.014778,3,203,102,0.9719,0.9297,
02-4,(none),22,2.0,0,5400,5000,0.04,0.009852,2,203,103,0.9653,0.989,
02-4,(none),19,1.7,0,5400,5000,0.04,0.014778,3,203,103,0.9716,0.9357,
02-4,(none),23,2.0,0,5400,5000,0.06,0.009852,2,203,103,0.9655,0.989,
02-4,(none),20,1.7,0,5400,5000,0.06,0.014778,3,203,103,0.9718,0.9874,
02-4,(none),21,2.0,0,5400,5000,0.02,0.009852,2,203,103,0.9653,0.989,
02-4,(none),22,2.0,0,5400,5000,0.04,0.009852,2,203,103,0.9653,0.989,
02-4,(none),23,2.0,0,5400,5000,0.06,0.009852,2,203,103,0.9655,0.989,
03-1,(none),0,1.01,0,5400,5000,0.02,0.008475,2,236,118,0.9903,0.9243,
03-1,(none),1,1.01,0,5400,5000,0.04,0.008475,2,236,119,0.9881,0.9271,
03-1,(none),2,1.01,0,5400,5000,0.06,0.004237,1,236,118,0.9902,0.9289,
03-1,(none),3,1.1,0,5400,5000,0.02,0.021186,5,236,118,0.9846,0.9573,
03-1,(none),4,1.1,0,5400,5000,0.04,0.016949,4,236,119,0.9834,0.9592,
03-1,(none),5,1.1,0,5400,5000,0.06,0.016949,4,236,119,0.9834,0.9595,
03-1,(none),6,1.2,0,5400,5000,0.02,0.021186,5,236,118,0.977,0.9753,
03-1,(none),7,1.2,0,5400,5000,0.04,0.016949,4,236,119,0.9771,0.9759,
03-1,(none),8,1.2,0,5400,5000,0.06,0.016949,4,236,119,0.9771,0.9762,
03-1,(none),9,1.3,0,5400,5000,0.02,0.021186,5,236,118,0.97,0.9822,
03-1,(none),10,1.3,0,5400,5000,0.04,0.021186,5,236,120,0.9673,0.9828,
03-1,(none),11,1.3,0,5400,5000,0.06,0.021186,5,236,120,0.9673,0.9832,
03-1,(none),12,1.4,0,5400,5000,0.02,0.025424,6,236,121,0.9535,0.9872,
03-1,(none),13,1.4,0,5400,5000,0.04,0.021186,5,236,122,0.951,0.9874,
03-1,(none),14,1.4,0,5400,5000,0.06,0.021186,5,236,122,0.9509,0.9874,
03-1,(none),15,1.5,0,5400,5000,0.02,0.021186,5,236,121,0.9469,0.9917,
03-1,(none),16,1.5,0,5400,5000,0.04,0.021186,5,236,122,0.945,0.9896,
03-1,(none),17,1.5,0,5400,5000,0.06,0.025424,6,236,122,0.9451,0.9898,
03-1,(none),18,1.7,0,5400,5000,0.02,0.025424,6,236,123,0.9289,0.9864,
03-1,(none),19,1.7,0,5400,5000,0.04,0.016949,4,236,125,0.9244,0.9936,
03-1,(none),20,1.7,0,5400,5000,0.06,0.016949,4,236,125,0.9245,0.9936,
03-1,(none),21,2.0,0,5400,5000,0.02,0.021186,5,236,126,0.9039,0.9885,
03-1,(none),22,2.0,0,5400,5000,0.04,0.016949,4,236,128,0.8978,0.996,
03-1,(none),23,2.0,0,5400,5000,0.06,0.016949,4,236,128,0.8978,0.996,
03-2,(none),0,1.01,0,5400,5000,0.02,0.020325,5,246,126,0.9837,0.9542,
03-2,(none),1,1.01,0,5400,5000,0.04,0.03252,8,246,126,0.9832,0.9564,
03-2,(none),2,1.01,0,5400,5000,0.06,0.01626,4,246,128,0.9803,0.9577,
03-2,(none),3,1.1,0,5400,5000,0.02,0.01626,4,246,127,0.9784,0.9716,
03-2,(none),4,1.1,0,5400,5000,0.04,0.020325,5,246,127,0.9778,0.9729,
03-2,(none),5,1.1,0,5400,5000,0.06,0.03252,8,246,128,0.9761,0.9738,
03-2,(none),6,1.2,0,5400,5000,0.02,0.02439,6,246,129,0.9711,0.9837,
03-2,(none),7,1.2,0,5400,5000,0.04,0.036585,9,246,129,0.9708,0.9841,
03-2,(none),8,1.2,0,5400,5000,0.06,0.020325,5,246,129,0.9706,0.9842,
03-2,(none),9,1.3,0,5400,5000,0.02,0.03252,8,246,129,0.9657,0.9889,
03-2,(none),10,1.3,0,5400,5000,0.04,0.04065,10,246,131,0.9615,0.989,
03-2,(none),11,1.3,0,5400,5000,0.06,0.03252,8,246,131,0.9614,0.989,
03-2,(none),12,1.4,0,5400,5000,0.02,0.036585,9,246,131,0.9567,0.9919,
03-2,(none),13,1.4,0,5400,5000,0.04,0.04878,12,246,133,0.9525,0.9917,
03-2,(none),14,1.4,0,5400,5000,0.06,0.03252,8,246,133,0.9525,0.9917,
03-2,(none),15,1.5,0,5400,5000,0.02,0.028455,7,246,133,0.9465,0.9941,
03-2,(none),16,1.5,0,5400,5000,0.04,0.04065,10,246,134,0.9435,0.9941,
03-2,(none),17,1.5,0,5400,5000,0.06,0.04065,10,246,134,0.9439,0.9941,
03-2,(none),18,1.7,0,5400,5000,0.02,0.036585,9,246,134,0.9347,0.9959,
03-2,(none),19,1.7,0,5400,5000,0.04,0.028455,7,246,135,0.9323,0.9958,
03-2,(none),20,1.7,0,5400,5000,0.06,0.02439,6,246,135,0.932,0.9958,
03-2,(none),21,2.0,0,5400,5000,0.02,0.020325,5,246,136,0.9215,0.9977,
03-2,(none),22,2.0,0,5400,5000,0.04,0.04065,10,246,136,0.9205,0.9977,
03-2,(none),23,2.0,0,5400,5000,0.06,0.04065,10,246,136,0.9207,0.9977,
03-3,(none),0,1.01,0,5400,5000,0.02,0.017544,4,228,115,0.992,0.9402,
03-3,(none),1,1.01,0,5400,5000,0.04,0.026316,6,228,115,0.9905,0.9398,
03-3,(none),2,1.01,0,5400,5000,0.06,0.013158,3,228,115,0.9903,0.9402,
03-3,(none),3,1.1,0,5400,5000,0.02,0.026316,6,228,115,0.9884,0.9586,
03-3,(none),4,1.1,0,5400,5000,0.04,0.017544,4,228,115,0.9874,0.9548,
03-3,(none),5,1.1,0,5400,5000,0.06,0.017544,4,228,115,0.9867,0.9561,
03-3,(none),6,1.2,0,5400,5000,0.02,0.013158,3,228,117,0.9808,0.9656,
03-3,(none),7,1.2,0,5400,5000,0.04,0.026316,6,228,118,0.978,0.9659,
03-3,(none),8,1.2,0,5400,5000,0.06,0.026316,6,228,118,0.9775,0.9665,
03-3,(none),9,1.3,0,5400,5000,0.02,0.02193,5,228,116,0.9785,0.9705,
03-3,(none),10,1.3,0,5400,5000,0.04,0.02193,5,228,117,0.9757,0.9707,
03-3,(none),11,1.3,0,5400,5000,0.06,0.013158,3,228,117,0.9753,0.9712,
03-3,(none),12,1.4,0,5400,5000,0.02,0.035088,8,228,117,0.9717,0.9728,
03-3,(none),13,1.4,0,5400,5000,0.04,0.083333,19,228,118,0.9676,0.9741,
03-3,(none),14,1.4,0,5400,5000,0.06,0.02193,5,228,118,0.9671,0.9741,
03-3,(none),15,1.5,0,5400,5000,0.02,0.02193,5,228,118,0.9655,0.9762,
03-3,(none),16,1.5,0,5400,5000,0.04,0.035088,8,228,118,0.9631,0.9768,
03-3,(none),17,1.5,0,5400,5000,0.06,0.030702,7,228,118,0.9622,0.9768,
03-3,(none),18,1.7,0,5400,5000,0.02,0.04386,10,228,119,0.9521,0.9813,
03-3,(none),19,1.7,0,5400,5000,0.04,0.026316,6,228,119,0.9509,0.9813,
03-3,(none),20,1.7,0,5400,5000,0.06,0.030702,7,228,120,0.9485,0.9812,
03-3,(none),21,2.0,0,5400,5000,0.02,0.026316,6,228,119,0.9399,0.9938,
03-3,(none),22,2.0,0,5400,5000,0.04,0.02193,5,228,119,0.9382,0.9938,
03-3,(none),23,2.0,0,5400,5000,0.06,0.030702,7,228,120,0.9356,0.9937,
03-4,(none),0,1.01,0,5400,5000,0.02,0.013158,3,228,114,0.994,0.9224,
03-4,(none),1,1.01,0,5400,5000,0.04,0.013158,3,228,114,0.994,0.9232,
03-4,(none),2,1.01,0,5400,5000,0.06,0.017544,4,228,114,0.9924,0.9252,
03-4,(none),3,1.1,0,5400,5000,0.02,0.017544,4,228,114,0.9912,0.9478,
03-4,(none),4,1.1,0,5400,5000,0.04,0.013158,3,228,114,0.9912,0.9475,
03-4,(none),5,1.1,0,5400,5000,0.06,0.02193,5,228,114,0.9896,0.9489,
03-4,(none),6,1.2,0,5400,5000,0.02,0.026316,6,228,114,0.9873,0.9605,
03-4,(none),7,1.2,0,5400,5000,0.04,0.02193,5,228,114,0.9869,0.961,
03-4,(none),8,1.2,0,5400,5000,0.06,0.017544,4,228,114,0.9851,0.9614,
03-4,(none),9,1.3,0,5400,5000,0.02,0.017544,4,228,114,0.9844,0.9687,
03-4,(none),10,1.3,0,5400,5000,0.04,0.013158,3,228,114,0.9838,0.9695,
03-4,(none),11,1.3,0,5400,5000,0.06,0.013158,3,228,114,0.9825,0.97,
03-4,(none),12,1.4,0,5400,5000,0.02,0.02193,5,228,114,0.9809,0.9653,
03-4,(none),13,1.4,0,5400,5000,0.04,0.017544,4,228,114,0.9803,0.9752,
03-4,(none),14,1.4,0,5400,5000,0.06,0.013158,3,228,114,0.9788,0.9757,
03-4,(none),15,1.5,0,5400,5000,0.02,0.013158,3,228,115,0.9749,0.976,
03-4,(none),16,1.5,0,5400,5000,0.04,0.017544,4,228,115,0.9746,0.976,
03-4,(none),17,1.5,0,5400,5000,0.06,0.013158,3,228,115,0.9725,0.977,
03-4,(none),18,1.7,0,5400,5000,0.02,0.013158,3,228,117,0.9629,0.9831,
03-4,(none),19,1.7,0,5400,5000,0.04,0.013158,3,228,117,0.9626,0.9831,
03-4,(none),20,1.7,0,5400,5000,0.06,0.013158,3,228,118,0.9585,0.9838,
03-4,(none),21,2.0,0,5400,5000,0.02,0.013158,3,228,117,0.9483,0.9889,
03-4,(none),22,2.0,0,5400,5000,0.04,0.013158,3,228,117,0.9483,0.9889,
03-4,(none),23,2.0,0,5400,5000,0.06,0.017544,4,228,118,0.9441,0.9893,
04-1,(none),0,1.01,0,5400,5000,0.02,0.00463,1,216,108,0.9968,0.87,
04-1,(none),1,1.01,0,5400,5000,0.04,0.00463,1,216,108,0.9968,0.8819,
04-1,(none),2,1.01,0,5400,5000,0.06,0.00463,1,216,108,0.9968,0.8871,
04-1,(none),3,1.1,0,5400,5000,0.02,0.00463,1,216,108,0.9959,0.8984,
04-1,(none),4,1.1,0,5400,5000,0.04,0.0,0,216,108,0.9961,0.9106,
04-1,(none),5,1.1,0,5400,5000,0.06,0.0,0,216,108,0.9961,0.9108,
04-1,(none),6,1.2,0,5400,5000,0.02,0.00463,1,216,109,0.9942,0.9185,
04-1,(none),7,1.2,0,5400,5000,0.04,0.00463,1,216,109,0.9934,0.9344,
04-1,(none),8,1.2,0,5400,5000,0.06,0.0,0,216,109,0.9934,0.9346,
04-1,(none),9,1.3,0,5400,5000,0.02,0.009259,2,216,109,0.9922,0.9194,
04-1,(none),10,1.3,0,5400,5000,0.04,0.00463,1,216,109,0.9914,0.9447,
04-1,(none),11,1.3,0,5400,5000,0.06,0.0,0,216,110,0.9892,0.9448,
04-1,(none),12,1.4,0,5400,5000,0.02,0.013889,3,216,109,0.9914,0.933,
04-1,(none),13,1.4,0,5400,5000,0.04,0.0,0,216,109,0.9894,0.9585,
04-1,(none),14,1.4,0,5400,5000,0.06,0.0,0,216,109,0.9894,0.9588,
04-1,(none),15,1.5,0,5400,5000,0.02,0.00463,1,216,108,0.9875,0.9208,
04-1,(none),16,1.5,0,5400,5000,0.04,0.00463,1,216,110,0.9835,0.965,
04-1,(none),17,1.5,0,5400,5000,0.06,0.0,0,216,110,0.9835,0.9652,
04-1,(none),18,1.7,0,5400,5000,0.02,0.00463,1,216,108,0.9842,0.9264,
04-1,(none),19,1.7,0,5400,5000,0.04,0.0,0,216,110,0.979,0.9731,
04-1,(none),20,1.7,0,5400,5000,0.06,0.0,0,216,110,0.979,0.9731,
04-1,(none),21,2.0,0,5400,5000,0.02,0.013889,3,216,109,0.9732,0.9331,
04-1,(none),22,2.0,0,5400,5000,0.04,0.0,0,216,111,0.9684,0.9808,
04-1,(none),23,2.0,0,5400,5000,0.06,0.0,0,216,111,0.9684,0.9809,
04-2,(none),0,1.01,0,5400,5000,0.02,0.058036,13,224,122,0.9783,0.8666,
04-2,(none),1,1.01,0,5400,5000,0.04,0.0625,14,224,123,0.9774,0.8742,
04-2,(none),2,1.01,0,5400,5000,0.06,0.071429,16,224,125,0.972,0.873,
04-2,(none),3,1.1,0,5400,5000,0.02,0.075893,17,224,125,0.9709,0.8954,
04-2,(none),4,1.1,0,5400,5000,0.04,0.049107,11,224,127,0.9686,0.9052,
04-2,(none),5,1.1,0,5400,5000,0.06,0.044643,10,224,129,0.964,0.905,
04-2,(none),6,1.2,0,5400,5000,0.02,0.071429,16,224,125,0.9709,0.9048,
04-2,(none),7,1.2,0,5400,5000,0.04,0.040179,9,224,128,0.9626,0.9239,
04-2,(none),8,1.2,0,5400,5000,0.06,0.049107,11,224,130,0.9578,0.9238,
04-2,(none),9,1.3,0,5400,5000,0.02,0.075893,17,224,127,0.9647,0.9251,
04-2,(none),10,1.3,0,5400,5000,0.04,0.049107,11,224,130,0.9572,0.9355,
04-2,(none),11,1.3,0,5400,5000,0.06,0.049107,11,224,131,0.9539,0.9355,
04-2,(none),12,1.4,0,5400,5000,0.02,0.058036,13,224,127,0.9618,0.9331,
04-2,(none),13,1.4,0,5400,5000,0.04,0.044643,10,224,130,0.9546,0.9424,
04-2,(none),14,1.4,0,5400,5000,0.06,0.058036,13,224,131,0.9514,0.9405,
04-2,(none),15,1.5,0,5400,5000,0.02,0.0625,14,224,128,0.9582,0.9445,
04-2,(none),16,1.5,0,5400,5000,0.04,0.058036,13,224,131,0.9506,0.9378,
04-2,(none),17,1.5,0,5400,5000,0.06,0.040179,9,224,132,0.947,0.9381,
04-2,(none),18,1.7,0,5400,5000,0.02,0.044643,10,224,131,0.9468,0.9533,
04-2,(none),19,1.7,0,5400,5000,0.04,0.044643,10,224,134,0.9391,0.954,
04-2,(none),20,1.7,0,5400,5000,0.06,0.053571,12,224,136,0.9325,0.9449,
04-2,(none),21,2.0,0,5400,5000,0.02,0.071429,16,224,133,0.9347,0.962,
04-2,(none),22,2.0,0,5400,5000,0.04,0.0625,14,224,137,0.9248,0.9677,
04-2,(none),23,2.0,0,5400,5000,0.06,0.0625,14,224,139,0.9198,0.9667,
04-3,(none),0,1.01,0,5400,5000,0.02,0.004425,1,226,113,0.9974,0.8761,
04-3,(none),1,1.01,0,5400,5000,0.04,0.017699,4,226,115,0.9907,0.8966,
04-3,(none),2,1.01,0,5400,5000,0.06,0.017699,4,226,115,0.9907,0.8949,
04-3,(none),3,1.1,0,5400,5000,0.02,0.017699,4,226,116,0.9905,0.9058,
04-3,(none),4,1.1,0,5400,5000,0.04,0.026549,6,226,117,0.9858,0.9217,
04-3,(none),5,1.1,0,5400,5000,0.06,0.022124,5,226,117,0.9858,0.9226,
04-3,(none),6,1.2,0,5400,5000,0.02,0.017699,4,226,116,0.987,0.9146,
04-3,(none),7,1.2,0,5400,5000,0.04,0.017699,4,226,116,0.9855,0.9391,
04-3,(none),8,1.2,0,5400,5000,0.06,0.013274,3,226,117,0.9834,0.9394,
04-3,(none),9,1.3,0,5400,5000,0.02,0.022124,5,226,116,0.9825,0.918,
04-3,(none),10,1.3,0,5400,5000,0.04,0.017699,4,226,118,0.9779,0.953,
04-3,(none),11,1.3,0,5400,5000,0.06,0.017699,4,226,119,0.9759,0.9539,
04-3,(none),12,1.4,0,5400,5000,0.02,0.022124,5,226,117,0.9773,0.9222,
04-3,(none),13,1.4,0,5400,5000,0.04,0.013274,3,226,120,0.9708,0.9575,
04-3,(none),14,1.4,0,5400,5000,0.06,0.013274,3,226,122,0.9668,0.9586,
04-3,(none),15,1.5,0,5400,5000,0.02,0.022124,5,226,117,0.974,0.9323,
04-3,(none),16,1.5,0,5400,5000,0.04,0.013274,3,226,120,0.9667,0.9641,
04-3,(none),17,1.5,0,5400,5000,0.06,0.017699,4,226,122,0.9627,0.965,
04-3,(none),18,1.7,0,5400,5000,0.02,0.013274,3,226,118,0.9645,0.9472,
04-3,(none),19,1.7,0,5400,5000,0.04,0.026549,6,226,121,0.9532,0.9706,
04-3,(none),20,1.7,0,5400,5000,0.06,0.022124,5,226,123,0.953,0.9705,
04-3,(none),21,2.0,0,5400,5000,0.02,0.026549,6,226,121,0.9467,0.9558,
04-3,(none),22,2.0,0,5400,5000,0.04,0.017699,4,226,124,0.9359,0.9761,
04-3,(none),23,2.0,0,5400,5000,0.06,0.022124,5,226,128,0.9274,0.9694,
04-4,(none),0,1.01,0,5400,5000,0.02,0.019802,4,202,104,0.9889,0.8759,
04-4,(none),1,1.01,0,5400,5000,0.04,0.039604,8,202,107,0.982,0.9051,
04-4,(none),2,1.01,0,5400,5000,0.06,0.014851,3,202,108,0.9779,0.9074,
04-4,(none),3,1.1,0,5400,5000,0.02,0.029703,6,202,107,0.9818,0.9024,
04-4,(none),4,1.1,0,5400,5000,0.04,0.024752,5,202,107,0.9803,0.9334,
04-4,(none),5,1.1,0,5400,5000,0.06,0.014851,3,202,111,0.9698,0.9359,
04-4,(none),6,1.2,0,5400,5000,0.02,0.024752,5,202,108,0.9753,0.9111,
04-4,(none),7,1.2,0,5400,5000,0.04,0.014851,3,202,109,0.9729,0.9512,
04-4,(none),8,1.2,0,5400,5000,0.06,0.019802,4,202,112,0.9648,0.9532,
04-4,(none),9,1.3,0,5400,5000,0.02,0.029703,6,202,109,0.9686,0.9468,
04-4,(none),10,1.3,0,5400,5000,0.04,0.019802,4,202,112,0.9617,0.9607,
04-4,(none),11,1.3,0,5400,5000,0.06,0.019802,4,202,114,0.956,0.9593,
04-4,(none),12,1.4,0,5400,5000,0.02,0.024752,5,202,111,0.9603,0.9705,
04-4,(none),13,1.4,0,5400,5000,0.04,0.034653,7,202,112,0.9599,0.972,
04-4,(none),14,1.4,0,5400,5000,0.06,0.029703,6,202,117,0.946,0.9719,
04-4,(none),15,1.5,0,5400,5000,0.02,0.024752,5,202,114,0.9471,0.975,
04-4,(none),16,1.5,0,5400,5000,0.04,0.019802,4,202,115,0.9474,0.9737,
04-4,(none),17,1.5,0,5400,5000,0.06,0.024752,5,202,120,0.9344,0.9749,
04-4,(none),18,1.7,0,5400,5000,0.02,0.049505,10,202,112,0.9399,0.9814,
04-4,(none),19,1.7,0,5400,5000,0.04,0.044554,9,202,120,0.923,0.981,
04-4,(none),20,1.7,0,5400,5000,0.06,0.049505,10,202,122,0.9167,0.9811,
04-4,(none),21,2.0,0,5400,5000,0.02,0.019802,4,202,121,0.9007,0.9794,
04-4,(none),22,2.0,0,5400,5000,0.04,0.019802,4,202,124,0.8917,0.9846,
04-4,(none),23,2.0,0,5400,5000,0.06,0.019802,4,202,127,0.8825,0.9847,
05-1,(none),0,1.01,0,5400,5000,0.02,0.016949,4,236,119,0.9941,0.9158,
05-1,(none),1,1.01,0,5400,5000,0.04,0.012712,3,236,119,0.9941,0.9252,
05-1,(none),2,1.01,0,5400,5000,0.06,0.016949,4,236,120,0.9916,0.9263,
05-1,(none),3,1.1,0,5400,5000,0.02,0.025424,6,236,119,0.9919,0.9401,
05-1,(none),4,1.1,0,5400,5000,0.04,0.016949,4,236,119,0.9919,0.9488,
05-1,(none),5,1.1,0,5400,5000,0.06,0.012712,3,236,120,0.9897,0.9494,
05-1,(none),6,1.2,0,5400,5000,0.02,0.016949,4,236,120,0.9863,0.9539,
05-1,(none),7,1.2,0,5400,5000,0.04,0.012712,3,236,120,0.9863,0.9624,
05-1,(none),8,1.2,0,5400,5000,0.06,0.021186,5,236,121,0.9838,0.9628,
05-1,(none),9,1.3,0,5400,5000,0.02,0.016949,4,236,120,0.9843,0.9618,
05-1,(none),10,1.3,0,5400,5000,0.04,0.012712,3,236,120,0.9841,0.9703,
